Ano;Região;UF;Estado;Organização Acadêmica;Instituicao;Instituição (Nome);Resultado Primário (Cidadã);Despesa empenhada;Despesa liquidada;Despesa paga;Despesa liq&RP;Despesa empenhada a liquidar;Crédito Disponível
2016;Sudeste;RJ;Rio de Janeiro;"Institutos Federais, Cefet's e Colégio Pedro II";CEFET-RJ;Centro Federal de Educação Tecnológica Celso Suckow da Fonseca;Emenda Individual;939987,25;;;;0,00;12,75
2016;Sudeste;RJ;Rio de Janeiro;"Institutos Federais, Cefet's e Colégio Pedro II";CEFET-RJ;Centro Federal de Educação Tecnológica Celso Suckow da Fonseca;Financeiro;35417479,50;35417479,50;35417479,50;35417479,50;0,00;1135558,50
2016;Sudeste;RJ;Rio de Janeiro;"Institutos Federais, Cefet's e Colégio Pedro II";CEFET-RJ;Centro Federal de Educação Tecnológica Celso Suckow da Fonseca;Obrigatório;281738132,26;281538132,26;281538132,26;281550863,10;0,00;2804973,74
2016;Sudeste;RJ;Rio de Janeiro;"Institutos Federais, Cefet's e Colégio Pedro II";CPII;Colégio Pedro II;Discricionário;68102984,67;43378285,77;43030890,83;67802777,99;0,00;2266010,33
2016;Sudeste;RJ;Rio de Janeiro;"Institutos Federais, Cefet's e Colégio Pedro II";CPII;Colégio Pedro II;Emenda Individual;2397979,33;399935,24;28893,84;1007038,85;0,00;157289,67
2016;Sudeste;RJ;Rio de Janeiro;"Institutos Federais, Cefet's e Colégio Pedro II";CPII;Colégio Pedro II;Financeiro;43493701,88;43493701,88;43493701,88;43493701,88;0,00;407411,12
2016;Sudeste;RJ;Rio de Janeiro;"Institutos Federais, Cefet's e Colégio Pedro II";CPII;Colégio Pedro II;Obrigatório;487930821,88;487706004,27;487706004,27;488254859,20;0,00;2221893,12
2016;Sudeste;RJ;Rio de Janeiro;"Institutos Federais, Cefet's e Colégio Pedro II";IFF;Instituto Federal Fluminense;Discricionário;77333720,18;57415176,13;54881295,46;73443008,68;0,00;749965,24
2016;Sudeste;RJ;Rio de Janeiro;"Institutos Federais, Cefet's e Colégio Pedro II";IFF;Instituto Federal Fluminense;Emenda Individual;566509,79;296052,40;24612,40;444257,98;0,00;133490,21
2016;Sudeste;RJ;Rio de Janeiro;"Institutos Federais, Cefet's e Colégio Pedro II";IFF;Instituto Federal Fluminense;Financeiro;35514543,11;35514543,11;35514543,11;35514543,11;0,00;910478,89
2016;Sudeste;RJ;Rio de Janeiro;"Institutos Federais, Cefet's e Colégio Pedro II";IFF;Instituto Federal Fluminense;Obrigatório;251725969,50;251709004,47;251709004,47;251723868,68;0,00;2843099,50
2016;Sudeste;RJ;Rio de Janeiro;"Institutos Federais, Cefet's e Colégio Pedro II";IFRJ;Instituto Federal do Rio de Janeiro;Discricionário;59123876,47;37957238,93;34694868,37;59533655,76;0,00;4559564,26
2016;Sudeste;RJ;Rio de Janeiro;"Institutos Federais, Cefet's e Colégio Pedro II";IFRJ;Instituto Federal do Rio de Janeiro;Emenda Individual;694637,95;60641,57;;332041,57;0,00;18723,05
2016;Sudeste;RJ;Rio de Janeiro;"Institutos Federais, Cefet's e Colégio Pedro II";IFRJ;Instituto Federal do Rio de Janeiro;Financeiro;37288188,98;37288188,98;37288188,98;37288188,98;0,00;1620802,02
2016;Sudeste;RJ;Rio de Janeiro;"Institutos Federais, Cefet's e Colégio Pedro II";IFRJ;Instituto Federal do Rio de Janeiro;Obrigatório;255206104,55;254894400,53;254869959,39;255113153,05;0,00;1013837,97
2016;Sudeste;RJ;Rio de Janeiro;Universidades Federais;UFRRJ - CTUR;Colégio Técnico da UFRRJ;Discricionário;3347865,96;3018241,96;3017041,96;3280122,29;0,00;
2016;Sudeste;SP;São Paulo;"Institutos Federais, Cefet's e Colégio Pedro II";IFSP;Instituto Federal de São Paulo;Discricionário;134954596,24;102734975,95;101308888,86;153126213,53;0,00;3157938,84
2016;Sudeste;SP;São Paulo;"Institutos Federais, Cefet's e Colégio Pedro II";IFSP;Instituto Federal de São Paulo;Emenda Individual;1199740,73;803960,70;456696,12;2253048,23;0,00;259,27
2016;Sudeste;SP;São Paulo;"Institutos Federais, Cefet's e Colégio Pedro II";IFSP;Instituto Federal de São Paulo;Financeiro;78037922,32;78037922,32;78037922,32;78037922,32;0,00;3767373,68
2016;Sudeste;SP;São Paulo;"Institutos Federais, Cefet's e Colégio Pedro II";IFSP;Instituto Federal de São Paulo;Obrigatório;511329344,45;510191465,70;510170090,09;510191465,70;0,00;4415181,55
2016;Sul;PR;Paraná;"Institutos Federais, Cefet's e Colégio Pedro II";IFPR;Instituto Federal do Paraná;Discricionário;82127067,32;49489009,15;45452985,60;62709139,97;0,00;5245188,21
2016;Sul;PR;Paraná;"Institutos Federais, Cefet's e Colégio Pedro II";IFPR;Instituto Federal do Paraná;Emenda Individual;899954,99;96361,92;14828,02;96361,92;0,00;45,01
2016;Sul;PR;Paraná;"Institutos Federais, Cefet's e Colégio Pedro II";IFPR;Instituto Federal do Paraná;Financeiro;33020825,61;33018529,60;33018529,60;33018529,60;0,00;166686,39
2016;Sul;PR;Paraná;"Institutos Federais, Cefet's e Colégio Pedro II";IFPR;Instituto Federal do Paraná;Obrigatório;202429302,05;202134239,59;202126665,61;202134239,59;0,00;513114,95
2016;Sul;RS;Rio Grande do Sul;"Institutos Federais, Cefet's e Colégio Pedro II";IF FARROUPILHA;Instituto Federal Farroupilha;Discricionário;68105766,67;44306273,51;43182819,99;60894335,01;0,00;1285205,68
2016;Sul;RS;Rio Grande do Sul;"Institutos Federais, Cefet's e Colégio Pedro II";IF FARROUPILHA;Instituto Federal Farroupilha;Financeiro;25479614,80;25479614,80;25479614,80;25479614,80;0,00;67693,20
2016;Sul;RS;Rio Grande do Sul;"Institutos Federais, Cefet's e Colégio Pedro II";IF FARROUPILHA;Instituto Federal Farroupilha;Obrigatório;166216665,93;166082661,12;166032067,38;166176009,78;0,00;894876,57
2016;Sul;RS;Rio Grande do Sul;"Institutos Federais, Cefet's e Colégio Pedro II";IFRS;Instituto Federal do Rio Grande do Sul;Discricionário;74954742,79;49353751,23;48311858,91;70013323,24;0,00;976398,23
2016;Sul;RS;Rio Grande do Sul;"Institutos Federais, Cefet's e Colégio Pedro II";IFRS;Instituto Federal do Rio Grande do Sul;Financeiro;34465576,13;34465576,13;34465576,13;34465576,13;0,00;
2016;Sul;RS;Rio Grande do Sul;"Institutos Federais, Cefet's e Colégio Pedro II";IFRS;Instituto Federal do Rio Grande do Sul;Obrigatório;238706807,94;238355952,18;238318480,90;238625687,93;0,00;675833,61
2016;Sul;RS;Rio Grande do Sul;"Institutos Federais, Cefet's e Colégio Pedro II";IFSUL;Instituto Federal Sul-rio-grandense;Discricionário;65887121,14;47853397,38;46236161,34;65831497,89;0,00;4008291,97
2016;Sul;RS;Rio Grande do Sul;"Institutos Federais, Cefet's e Colégio Pedro II";IFSUL;Instituto Federal Sul-rio-grandense;Financeiro;38252385,79;38252385,79;38252385,79;38252385,79;0,00;484167,21
2016;Sul;RS;Rio Grande do Sul;"Institutos Federais, Cefet's e Colégio Pedro II";IFSUL;Instituto Federal Sul-rio-grandense;Obrigatório;270274643,36;269903208,67;269881439,99;270112984,91;0,00;1336684,43
2016;Sul;RS;Rio Grande do Sul;Universidades Federais;UFSM - CTISM;Colégio Técnico Industrial da UFSM;Discricionário;17577703,75;17236792,84;17208017,05;19272826,83;0,00;179558,79
2016;Sul;RS;Rio Grande do Sul;Universidades Federais;UFSM - CTISM;Colégio Técnico Industrial da UFSM;Obrigatório;362210,13;362210,13;362210,13;362210,13;;1,87
2016;Sul;RS;Rio Grande do Sul;Universidades Federais;UFSM - POLITÉCNICO;Colégio Politécnico da UFSM;Discricionário;17577703,75;17236792,84;17208017,05;19272826,83;0,00;179558,79
2016;Sul;RS;Rio Grande do Sul;Universidades Federais;UFSM - POLITÉCNICO;Colégio Politécnico da UFSM;Obrigatório;362210,13;362210,13;362210,13;362210,13;;1,87
2016;Sul;SC;Santa Catarina;"Institutos Federais, Cefet's e Colégio Pedro II";IFC;Instituto Federal Catarinense;Discricionário;65489077,30;42793136,23;41009231,38;62363234,15;0,00;7986404,16
2016;Sul;SC;Santa Catarina;"Institutos Federais, Cefet's e Colégio Pedro II";IFC;Instituto Federal Catarinense;Emenda Individual;750000,00;200362,52;100767,07;372562,12;0,00;
2016;Sul;SC;Santa Catarina;"Institutos Federais, Cefet's e Colégio Pedro II";IFC;Instituto Federal Catarinense;Financeiro;32403640,61;32403640,61;32403640,61;32403640,61;0,00;252357,39
2016;Sul;SC;Santa Catarina;"Institutos Federais, Cefet's e Colégio Pedro II";IFC;Instituto Federal Catarinense;Obrigatório;197683853,25;197076978,32;196893456,63;197490965,56;0,00;1941919,65
2016;Sul;SC;Santa Catarina;"Institutos Federais, Cefet's e Colégio Pedro II";IFSC;Instituto Federal de Santa Catarina;Discricionário;84691485,33;49905307,34;49126383,68;77475536,75;0,00;1509557,75
2016;Sul;SC;Santa Catarina;"Institutos Federais, Cefet's e Colégio Pedro II";IFSC;Instituto Federal de Santa Catarina;Emenda Individual;2739925,87;368162,35;53067,35;1082873,43;0,00;8426,13
2016;Sul;SC;Santa Catarina;"Institutos Federais, Cefet's e Colégio Pedro II";IFSC;Instituto Federal de Santa Catarina;Financeiro;48572851,20;48572851,20;48572851,20;48572851,20;0,00;703991,80
2016;Sul;SC;Santa Catarina;"Institutos Federais, Cefet's e Colégio Pedro II";IFSC;Instituto Federal de Santa Catarina;Obrigatório;339556640,53;339093161,93;339093161,93;339105745,93;0,00;5051704,47
2015;Centro-Oeste;DF;Distrito Federal;"Institutos Federais, Cefet's e Colégio Pedro II";IFB;Instituto Federal de Brasília;Discricionário;53370508,09;30354608,34;28707402,07;63148563,83;0,00;25648353,27
2015;Centro-Oeste;DF;Distrito Federal;"Institutos Federais, Cefet's e Colégio Pedro II";IFB;Instituto Federal de Brasília;Financeiro;14649672,28;14647470,67;14647470,67;14647470,67;0,00;294605,72
2015;Centro-Oeste;DF;Distrito Federal;"Institutos Federais, Cefet's e Colégio Pedro II";IFB;Instituto Federal de Brasília;Obrigatório;83683407,27;83664867,71;83664867,71;83719954,98;0,00;743968,33
2015;Centro-Oeste;GO;Goiás;"Institutos Federais, Cefet's e Colégio Pedro II";IF GOIANO;Instituto Federal Goiano;;0,00;;;;0,00;
2015;Centro-Oeste;GO;Goiás;"Institutos Federais, Cefet's e Colégio Pedro II";IF GOIANO;Instituto Federal Goiano;Discricionário;78052711,75;48032608,59;39608350,27;78785423,17;0,00;23169447,42
2015;Centro-Oeste;GO;Goiás;"Institutos Federais, Cefet's e Colégio Pedro II";IF GOIANO;Instituto Federal Goiano;Emenda Individual;279940,00;;;500000,00;0,00;220060,00
2015;Centro-Oeste;GO;Goiás;"Institutos Federais, Cefet's e Colégio Pedro II";IF GOIANO;Instituto Federal Goiano;Financeiro;23438453,00;23163136,76;23163136,76;23163136,76;0,00;200000,00
2015;Centro-Oeste;GO;Goiás;"Institutos Federais, Cefet's e Colégio Pedro II";IF GOIANO;Instituto Federal Goiano;Obrigatório;144239451,49;144166078,17;144067198,79;144263711,42;0,00;1156005,88
2015;Centro-Oeste;GO;Goiás;"Institutos Federais, Cefet's e Colégio Pedro II";IFG;Instituto Federal de Goiás;Discricionário;62191787,01;49236405,91;41955960,23;65458941,66;0,00;14085353,72
2015;Centro-Oeste;GO;Goiás;"Institutos Federais, Cefet's e Colégio Pedro II";IFG;Instituto Federal de Goiás;Emenda Individual;;;;309831,68;;500000,00
2015;Centro-Oeste;GO;Goiás;"Institutos Federais, Cefet's e Colégio Pedro II";IFG;Instituto Federal de Goiás;Financeiro;36129941,75;36129941,75;36129941,75;36129941,75;0,00;335096,25
2015;Centro-Oeste;GO;Goiás;"Institutos Federais, Cefet's e Colégio Pedro II";IFG;Instituto Federal de Goiás;Obrigatório;241142442,21;241142442,21;241142442,21;241142442,21;0,00;548383,79
2015;Centro-Oeste;MS;Mato Grosso do Sul;"Institutos Federais, Cefet's e Colégio Pedro II";IFMS;Instituto Federal do Mato Grosso do Sul;Discricionário;32904312,99;21678435,60;20375898,56;44972727,74;0,00;10771859,60
2015;Centro-Oeste;MS;Mato Grosso do Sul;"Institutos Federais, Cefet's e Colégio Pedro II";IFMS;Instituto Federal do Mato Grosso do Sul;Financeiro;10194272,88;10194272,88;10194272,88;10194272,88;;
2015;Centro-Oeste;MS;Mato Grosso do Sul;"Institutos Federais, Cefet's e Colégio Pedro II";IFMS;Instituto Federal do Mato Grosso do Sul;Obrigatório;58879831,70;58879831,70;58879831,70;58879831,70;0,00;795341,30
2015;Centro-Oeste;MT;Mato Grosso;"Institutos Federais, Cefet's e Colégio Pedro II";IFMT;Instituto Federal do Mato Grosso;Discricionário;90448561,84;48334431,58;39712082,79;80096902,07;0,00;26863534,64
2015;Centro-Oeste;MT;Mato Grosso;"Institutos Federais, Cefet's e Colégio Pedro II";IFMT;Instituto Federal do Mato Grosso;Emenda Individual;;;;;;262300,00
2015;Centro-Oeste;MT;Mato Grosso;"Institutos Federais, Cefet's e Colégio Pedro II";IFMT;Instituto Federal do Mato Grosso;Financeiro;32800000,00;32800000,00;32800000,00;34448888,71;0,00;3297646,00
2015;Centro-Oeste;MT;Mato Grosso;"Institutos Federais, Cefet's e Colégio Pedro II";IFMT;Instituto Federal do Mato Grosso;Obrigatório;209003880,81;208839448,66;208839448,66;209279961,82;0,00;854816,19
2015;Nordeste;AL;Alagoas;"Institutos Federais, Cefet's e Colégio Pedro II";IFAL;Instituto Federal de Alagoas;Discricionário;78537714,86;56628297,55;44624841,65;78197664,24;0,00;59229390,75
2015;Nordeste;AL;Alagoas;"Institutos Federais, Cefet's e Colégio Pedro II";IFAL;Instituto Federal de Alagoas;Financeiro;29198013,00;29197397,63;29197397,63;29199421,64;0,00;440000,00
2015;Nordeste;AL;Alagoas;"Institutos Federais, Cefet's e Colégio Pedro II";IFAL;Instituto Federal de Alagoas;Obrigatório;212733057,58;212246918,37;212051964,14;212437626,08;0,00;954013,42
2015;Nordeste;AL;Alagoas;Universidades Federais;UFAL - ETA;Escola Técnica de Artes da UFAL;Discricionário;4732594,65;4732594,65;4664394,65;5001815,26;0,00;11467,23
2015;Nordeste;BA;Bahia;"Institutos Federais, Cefet's e Colégio Pedro II";IF BAIANO;Instituto Federal Baiano;Discricionário;70895995,37;46380932,92;36900646,08;76084318,56;0,00;19026492,76
2015;Nordeste;BA;Bahia;"Institutos Federais, Cefet's e Colégio Pedro II";IF BAIANO;Instituto Federal Baiano;Emenda Individual;99340,00;74670,00;;409443,56;0,00;300660,00
2015;Nordeste;BA;Bahia;"Institutos Federais, Cefet's e Colégio Pedro II";IF BAIANO;Instituto Federal Baiano;Financeiro;21149980,95;21149980,95;21149980,95;21149980,95;0,00;248031,05
2015;Nordeste;BA;Bahia;"Institutos Federais, Cefet's e Colégio Pedro II";IF BAIANO;Instituto Federal Baiano;Obrigatório;131523834,73;131301098,57;131246923,93;131594759,17;0,00;811388,31
2015;Nordeste;BA;Bahia;"Institutos Federais, Cefet's e Colégio Pedro II";IFBA;Instituto Federal da Bahia;Discricionário;108422212,00;70833183,93;60063990,59;120076982,68;0,00;29212708,98
2015;Nordeste;BA;Bahia;"Institutos Federais, Cefet's e Colégio Pedro II";IFBA;Instituto Federal da Bahia;Emenda Individual;200000,00;;;;0,00;2100000,00
2015;Nordeste;BA;Bahia;"Institutos Federais, Cefet's e Colégio Pedro II";IFBA;Instituto Federal da Bahia;Financeiro;47130045,05;47130045,05;47130045,05;47130045,05;0,00;1535100,95
2015;Nordeste;BA;Bahia;"Institutos Federais, Cefet's e Colégio Pedro II";IFBA;Instituto Federal da Bahia;Obrigatório;300380013,84;299728102,47;299722069,07;300185133,90;0,00;5630754,64
2015;Nordeste;CE;Ceará;"Institutos Federais, Cefet's e Colégio Pedro II";IFCE;Instituto Federal do Ceará;Discricionário;118368511,02;82776086,79;75213367,86;140719911,30;0,00;14890317,41
2015;Nordeste;CE;Ceará;"Institutos Federais, Cefet's e Colégio Pedro II";IFCE;Instituto Federal do Ceará;Emenda Individual;2798944,34;305078,01;1087,11;1376289,64;0,00;1055,66
2015;Nordeste;CE;Ceará;"Institutos Federais, Cefet's e Colégio Pedro II";IFCE;Instituto Federal do Ceará;Financeiro;49265650,56;49265650,56;49265650,56;49265650,56;0,00;626364,44
2015;Nordeste;CE;Ceará;"Institutos Federais, Cefet's e Colégio Pedro II";IFCE;Instituto Federal do Ceará;Obrigatório;318852992,37;318077278,24;317978435,11;318948263,03;0,00;1500362,83
2015;Nordeste;MA;Maranhão;"Institutos Federais, Cefet's e Colégio Pedro II";IFMA;Instituto Federal do Maranhão;Discricionário;146347198,81;114645748,92;100235141,96;174664891,31;0,00;39496342,00
2015;Nordeste;MA;Maranhão;"Institutos Federais, Cefet's e Colégio Pedro II";IFMA;Instituto Federal do Maranhão;Emenda Individual;400000,00;;;517320,00;0,00;500000,00
2015;Nordeste;MA;Maranhão;"Institutos Federais, Cefet's e Colégio Pedro II";IFMA;Instituto Federal do Maranhão;Financeiro;36452980,77;36452980,77;36452980,77;36452980,77;0,00;298387,23
2015;Nordeste;MA;Maranhão;"Institutos Federais, Cefet's e Colégio Pedro II";IFMA;Instituto Federal do Maranhão;Obrigatório;246178370,80;246069079,85;246069079,85;246284909,85;0,00;437600,78
2015;Nordeste;MA;Maranhão;Universidades Federais;UFMA - COLUN;Colégio Universitário da UFMA;Discricionário;12947320,39;12947050,39;12927320,39;13052012,14;0,00;0,01
2015;Nordeste;PB;Paraíba;"Institutos Federais, Cefet's e Colégio Pedro II";IFPB;Instituto Federal da Paraíba;Discricionário;92392374,70;60367403,48;54829886,72;96761442,47;0,00;26397125,85
2015;Nordeste;PB;Paraíba;"Institutos Federais, Cefet's e Colégio Pedro II";IFPB;Instituto Federal da Paraíba;Emenda Individual;199988,95;40628,30;;513998,30;0,00;800011,05
2015;Nordeste;PB;Paraíba;"Institutos Federais, Cefet's e Colégio Pedro II";IFPB;Instituto Federal da Paraíba;Financeiro;40913324,58;40913324,58;40913324,58;40913324,58;0,00;3221584,42
2015;Nordeste;PB;Paraíba;"Institutos Federais, Cefet's e Colégio Pedro II";IFPB;Instituto Federal da Paraíba;Obrigatório;279319714,34;279319714,34;279319458,84;279319714,34;0,00;6209665,78
2015;Nordeste;PB;Paraíba;Universidades Federais;UFCG - ETSC;Escola Técnica de Saúde de Cajazeiras da UFCG;Discricionário;3438399,79;3438399,79;3438399,79;3438399,79;0,00;
2015;Nordeste;PB;Paraíba;Universidades Federais;UFPB - CAVN;Colégio Agrícola Vidal de Negreiros da UFPB;Discricionário;8515618,76;8510379,56;8510379,56;8787380,25;0,00;54,00
2015;Nordeste;PB;Paraíba;Universidades Federais;UFPB - ETS;Escola Técnica de Saúde da UFPB;Discricionário;8515618,76;8510379,56;8510379,56;8787380,25;0,00;54,00
2015;Nordeste;PE;Pernambuco;"Institutos Federais, Cefet's e Colégio Pedro II";IF SERTÃO-PE;Instituto Federal do Sertão Pernambucano;Discricionário;36137046,77;24540082,04;20754118,79;41178729,01;0,00;14659453,30
2015;Nordeste;PE;Pernambuco;"Institutos Federais, Cefet's e Colégio Pedro II";IF SERTÃO-PE;Instituto Federal do Sertão Pernambucano;Financeiro;13652074,02;13652074,02;13652074,02;13652074,02;0,00;209299,98
2015;Nordeste;PE;Pernambuco;"Institutos Federais, Cefet's e Colégio Pedro II";IF SERTÃO-PE;Instituto Federal do Sertão Pernambucano;Obrigatório;85172898,41;85172898,41;85086997,73;85172898,41;0,00;561619,59
2015;Nordeste;PE;Pernambuco;"Institutos Federais, Cefet's e Colégio Pedro II";IFPE;Instituto Federal de Pernambuco;Discricionário;94016632,42;63482756,41;52193783,35;84122298,95;0,00;19947668,73
2015;Nordeste;PE;Pernambuco;"Institutos Federais, Cefet's e Colégio Pedro II";IFPE;Instituto Federal de Pernambuco;Emenda Individual;599913,24;;;;0,00;200086,76
2015;Nordeste;PE;Pernambuco;"Institutos Federais, Cefet's e Colégio Pedro II";IFPE;Instituto Federal de Pernambuco;Financeiro;40743102,89;40743102,89;40743102,89;40743102,89;0,00;198724,11
2015;Nordeste;PE;Pernambuco;"Institutos Federais, Cefet's e Colégio Pedro II";IFPE;Instituto Federal de Pernambuco;Obrigatório;293921769,00;293224885,46;293173825,30;294043399,77;0,00;945626,29
2015;Nordeste;PE;Pernambuco;Universidades Federais;UFRPE - CODAI;Colégio Agrícola Dom Agostinho Ikas da UFRPE;Discricionário;1599508,45;1530952,77;1530952,77;1535863,47;0,00;5103,57
2015;Nordeste;PI;Piauí;"Institutos Federais, Cefet's e Colégio Pedro II";IFPI;Instituto Federal do Piauí;Discricionário;72132072,48;50905009,65;41566110,59;71144355,98;0,00;32433685,45
2015;Nordeste;PI;Piauí;"Institutos Federais, Cefet's e Colégio Pedro II";IFPI;Instituto Federal do Piauí;Financeiro;27858990,24;27858990,24;27858990,24;27858990,24;0,00;2597725,76
2015;Nordeste;PI;Piauí;"Institutos Federais, Cefet's e Colégio Pedro II";IFPI;Instituto Federal do Piauí;Obrigatório;204580174,59;204563973,29;204469536,94;204588747,41;0,00;454362,41
